IndexId,Channel1,Channel2,Channel3,Channel4,Ref1,Ref2,Ref3,TS1,TS2
56,730.13,406.33,27.38,104.27,0,0,0,20:05:26,1.54319E+12
57,925.41,393.44,38.8,192.21,0,0,0,20:05:26,1.54319E+12
58,873.52,406.09,35.27,201.03,0,0,0,20:05:26,1.54319E+12
59,707.55,408.8,27.05,107.08,0,0,0,20:05:26,1.54319E+12
60,857.81,398.58,38.3,153.74,0,0,0,20:05:26,1.54319E+12
61,925.71,404.34,39.5,212.12,0,0,0,20:05:26,1.54319E+12
62,737.65,414.79,29.05,133.5,0,0,0,20:05:26,1.54319E+12
63,784.21,397.39,31.36,118.28,0,0,0,20:05:26,1.54319E+12
64,939.5,401.06,39.7,216.07,0,0,0,20:05:26,1.54319E+12
65,800.43,411.63,27.92,169.14,0,0,0,20:05:26,1.54319E+12
66,724.62,402.88,28.27,103.1,0,0,0,20:05:26,1.54319E+12
67,920.46,396.99,38.68,200.14,0,0,0,20:05:26,1.54319E+12
68,872.48,412.77,33.43,204.99,0,0,0,20:05:26,1.54319E+12
69,709.57,415.06,28.69,110.31,0,0,0,20:05:26,1.54319E+12
70,856.61,393.39,35.17,152.07,0,0,0,20:05:26,1.54319E+12
71,925.9,400.73,37.82,214.15,0,0,0,20:05:26,1.54319E+12
72,734.88,416.11,28.88,135.82,0,0,0,20:05:26,1.54319E+12
73,778.62,400.33,33.02,120.01,0,0,0,20:05:26,1.54319E+12
74,934.57,394.81,40.28,207.86,0,0,0,20:05:26,1.54319E+12
75,791.62,411.29,33.87,161.81,0,0,0,20:05:26,1.54319E+12
76,718.95,407.95,28.8,100.65,0,0,0,20:05:26,1.54319E+12
77,916.54,395.92,39.77,190.73,0,0,0,20:05:26,1.54319E+12
78,871.73,409.72,33.91,204.92,0,0,0,20:05:26,1.54319E+12
79,707.71,415.43,26.68,111.93,0,0,0,20:05:26,1.54319E+12
80,855.39,398.97,34.74,160.34,0,0,0,20:05:26,1.54319E+12
81,923.52,408.02,38.3,221.03,0,0,0,20:05:26,1.54319E+12
82,737.45,417.86,29.55,138.84,0,0,0,20:05:26,1.54319E+12
83,783.74,403.14,33.74,126.37,0,0,0,20:05:26,1.54319E+12
84,946.76,401.97,37.99,218.79,0,0,0,20:05:26,1.54319E+12
85,797.57,415.8,29.66,171.47,0,0,0,20:05:26,1.54319E+12
86,718.48,404.43,27.74,99.59,0,0,0,20:05:26,1.54319E+12
87,919.13,392.05,38.39,190.08,0,0,0,20:05:26,1.54319E+12
88,870.82,408.13,30.61,196.53,0,0,0,20:05:26,1.54319E+12
89,703.56,411.73,25.92,103.25,0,0,0,20:05:26,1.54319E+12
90,856.25,393.83,36.46,151.58,0,0,0,20:05:26,1.54319E+12
91,925.75,404.3,34.52,216.11,0,0,0,20:05:26,1.54319E+12
92,738.44,417.07,26.56,134,0,0,0,20:05:26,1.54319E+12
93,781.25,401.06,28.89,117.01,0,0,0,20:05:26,1.54319E+12
94,936.26,394.32,35.92,209.81,0,0,0,20:05:26,1.54319E+12
95,792.52,408.83,29.09,164.25,0,0,0,20:05:26,1.54319E+12
96,714.81,401.58,28.68,95.34,0,0,0,20:05:26,1.54319E+12
97,912.31,388.19,38.98,186.17,0,0,0,20:05:26,1.54319E+12
98,866.15,402.2,32.46,198.11,0,0,0,20:05:26,1.54319E+12
99,695.34,404.5,25.97,102.19,0,0,0,20:05:26,1.54319E+12
100,844.11,385.67,34.79,143.68,0,0,0,20:05:26,1.54319E+12
101,909.56,391.83,37.15,210.5,0,0,0,20:05:26,1.54319E+12
102,727.92,403.22,28.36,125.89,0,0,0,20:05:26,1.54319E+12
103,773.59,394.29,32.35,114.46,0,0,0,20:05:26,1.54319E+12
104,932.93,391.01,39.87,214.05,0,0,0,20:05:26,1.54319E+12
105,790.81,405.41,32.4,162.84,0,0,0,20:05:26,1.54319E+12
106,716.13,402.18,28.28,98.29,0,0,0,20:05:26,1.54319E+12
107,912.16,391.66,38.02,188.61,0,0,0,20:05:26,1.54319E+12
108,869.22,406.84,32.73,198.73,0,0,0,20:05:26,1.54319E+12
109,703.39,419.22,26.1,107.74,0,0,0,20:05:26,1.54319E+12
110,854.52,404.04,37.42,161.56,0,0,0,20:05:26,1.54319E+12
111,922.77,408.72,36.36,222.77,0,0,0,20:05:26,1.54319E+12
112,735.5,419.57,27.03,137.95,0,0,0,20:05:26,1.54319E+12
113,784.31,405.72,34.74,127.53,0,0,0,20:05:26,1.54319E+12
114,943.29,404.03,38.72,219.9,0,0,0,20:05:26,1.54319E+12
115,801.89,419.32,30.72,174.28,0,0,0,20:05:26,1.54319E+12
116,723.57,410.51,28.39,109.02,0,0,0,20:05:26,1.54319E+12
117,919.79,396.16,41.47,193.93,0,0,0,20:05:26,1.54319E+12
118,871.16,408.63,30.44,199.65,0,0,0,20:05:26,1.54319E+12
119,706.47,410.2,26.72,106.92,0,0,0,20:05:26,1.54319E+12
120,858.72,395.6,34.54,156.2,0,0,0,20:05:26,1.54319E+12
121,927.25,406.25,38.71,215.67,0,0,0,20:05:26,1.54319E+12
122,732.19,418.11,25.19,137.59,0,0,0,20:05:26,1.54319E+12
123,783.05,403.08,30.21,122.18,0,0,0,20:05:26,1.54319E+12
124,941.78,398.68,42.35,217.24,0,0,0,20:05:26,1.54319E+12
125,797.1,415.5,29.63,166.17,0,0,0,20:05:26,1.54319E+12
126,724.77,408.34,29.07,102.98,0,0,0,20:05:26,1.54319E+12
127,915.79,395.45,37.25,196.36,0,0,0,20:05:26,1.54319E+12
128,867.07,405.17,30.88,199.68,0,0,0,20:05:26,1.54319E+12
129,705.37,413.12,23.32,107.34,0,0,0,20:05:26,1.54319E+12
130,853.56,395.85,33.91,156.79,0,0,0,20:05:26,1.54319E+12
131,920.87,402.51,36.5,219.15,0,0,0,20:05:26,1.54319E+12
132,728.07,415.85,25.62,133.26,0,0,0,20:05:26,1.54319E+12
133,777.26,401.43,31.59,119.68,0,0,0,20:05:26,1.54319E+12
134,938.83,394.6,36.25,214.48,0,0,0,20:05:26,1.54319E+12
135,789.57,410.06,29.74,163.74,0,0,0,20:05:26,1.54319E+12
136,719.81,406.35,26.79,100.42,0,0,0,20:05:26,1.54319E+12
137,914.55,395.43,34.76,191.19,0,0,0,20:05:26,1.54319E+12
138,865.17,404.81,33.1,197.41,0,0,0,20:05:26,1.54319E+12
139,702.85,410,27.14,102.98,0,0,0,20:05:26,1.54319E+12
140,855.6,395.74,36.52,151.37,0,0,0,20:05:26,1.54319E+12
141,923.55,402.6,33.63,215.14,0,0,0,20:05:26,1.54319E+12
142,733.06,413.38,22.46,129.24,0,0,0,20:05:26,1.54319E+12
143,780.85,397.1,27.48,116.06,0,0,0,20:05:26,1.54319E+12
144,940.4,397.85,36.87,210.75,0,0,0,20:05:26,1.54319E+12
145,793.59,412.35,27.62,160.01,0,0,0,20:05:26,1.54319E+12
146,720.41,407.51,26.35,98.22,0,0,0,20:05:26,1.54319E+12
147,913.9,393.38,36.11,187.68,0,0,0,20:05:26,1.54319E+12
148,863.57,407.5,30.2,192.08,0,0,0,20:05:26,1.54319E+12
149,698.07,409.73,26.5,102.29,0,0,0,20:05:26,1.54319E+12
150,847.07,393.82,35.28,149.83,0,0,0,20:05:26,1.54319E+12
151,917.54,400.18,35.58,206.56,0,0,0,20:05:26,1.54319E+12
152,731.49,413.37,24.26,122.8,0,0,0,20:05:26,1.54319E+12
153,773.87,404.09,26.78,113.9,0,0,0,20:05:26,1.54319E+12
154,939.03,397.97,38.25,204.3,0,0,0,20:05:26,1.54319E+12
155,791.24,409.5,27.75,156.61,0,0,0,20:05:26,1.54319E+12
156,717.55,406.59,24.2,95.8,0,0,0,20:05:26,1.54319E+12
157,913.45,392.26,39.09,179.64,0,0,0,20:05:26,1.54319E+12
158,865.76,404.93,33.45,190.2,0,0,0,20:05:26,1.54319E+12
159,698.53,405.6,26.04,95.37,0,0,0,20:05:26,1.54319E+12
160,849.12,383.62,35.17,145.41,0,0,0,20:05:26,1.54319E+12
161,913.65,395.02,33.52,202.55,0,0,0,20:05:26,1.54319E+12
162,726.91,404.75,25.6,116.93,0,0,0,20:05:26,1.54319E+12
163,773.56,391.69,31.67,107,0,0,0,20:05:26,1.54319E+12
164,937.46,392.97,37.7,204.57,0,0,0,20:05:26,1.54319E+12
165,789.01,405.84,28.86,160.83,0,0,0,20:05:27,1.54319E+12
166,717.53,395.06,28.83,91.53,0,0,0,20:05:27,1.54319E+12
167,913.43,387.9,33.93,187.24,0,0,0,20:05:27,1.54319E+12
168,865.71,405.88,31.56,194.6,0,0,0,20:05:27,1.54319E+12
169,704.14,404.43,23.62,105.01,0,0,0,20:05:27,1.54319E+12
170,856.56,391.68,34.32,147.68,0,0,0,20:05:27,1.54319E+12
171,921.19,401.24,37.1,215.94,0,0,0,20:05:27,1.54319E+12
172,730.57,412.88,26.67,129.74,0,0,0,20:05:27,1.54319E+12
173,782.8,399.38,31.7,119.21,0,0,0,20:05:27,1.54319E+12
174,938.18,396.03,37.74,212.28,0,0,0,20:05:27,1.54319E+12
175,792.65,412.07,29.37,164.93,0,0,0,20:05:27,1.54319E+12
176,723.46,409.21,29.58,107.35,0,0,0,20:05:27,1.54319E+12
177,921.77,397.44,39.96,193.26,0,0,0,20:05:27,1.54319E+12
178,868.7,408.28,33.16,195.53,0,0,0,20:05:27,1.54319E+12
179,705.9,414.64,25.59,101.09,0,0,0,20:05:27,1.54319E+12
180,861.48,395.36,32.44,149.07,0,0,0,20:05:27,1.54319E+12
181,925.24,402.15,35.55,210.23,0,0,0,20:05:27,1.54319E+12
182,732.04,412.18,25.19,127.18,0,0,0,20:05:27,1.54319E+12
183,780.93,398.98,29.76,117.04,0,0,0,20:05:27,1.54319E+12
184,941.93,395.17,36.96,207.58,0,0,0,20:05:27,1.54319E+12
185,794.44,408.89,27,157.29,0,0,0,20:05:27,1.54319E+12
186,722.57,405.54,27.5,89.6,0,0,0,20:05:27,1.54319E+12
187,914.74,395,37.61,177.32,0,0,0,20:05:27,1.54319E+12
188,867.06,401.58,29.08,183.77,0,0,0,20:05:27,1.54319E+12
189,702.65,406.53,25.34,89.72,0,0,0,20:05:27,1.54319E+12
190,852.67,389.75,31.99,136.14,0,0,0,20:05:27,1.54319E+12
191,920.42,398.24,31.93,194.72,0,0,0,20:05:27,1.54319E+12
192,731.19,405.61,27.22,116.35,0,0,0,20:05:27,1.54319E+12
193,783.67,391.45,28.91,100.83,0,0,0,20:05:27,1.54319E+12
194,945.99,394.61,34.37,193.63,0,0,0,20:05:27,1.54319E+12
195,800.25,410.46,25.96,152.91,0,0,0,20:05:27,1.54319E+12
196,729.7,404.06,25.87,94.08,0,0,0,20:05:27,1.54319E+12
197,923.02,394.19,35.06,187.98,0,0,0,20:05:27,1.54319E+12
198,870.45,406.85,34.24,193.49,0,0,0,20:05:27,1.54319E+12
199,707.75,406.61,27.43,99.87,0,0,0,20:05:27,1.54319E+12
200,857.79,387.97,34.61,149.35,0,0,0,20:05:27,1.54319E+12
0,922.33,401.77,36.86,209.51,0,0,0,20:05:27,1.54319E+12
1,733.55,414.61,23.11,131.54,0,0,0,20:05:27,1.54319E+12
2,784.6,399.23,31.17,120.71,0,0,0,20:05:27,1.54319E+12
3,947.17,398.28,37.31,215.08,0,0,0,20:05:27,1.54319E+12
4,797.52,412.23,27.92,170.79,0,0,0,20:05:27,1.54319E+12
5,724.98,405.51,26.54,100.18,0,0,0,20:05:27,1.54319E+12
6,919.68,395.85,37.05,192.14,0,0,0,20:05:27,1.54319E+12
7,866.74,411.15,32.91,200.43,0,0,0,20:05:27,1.54319E+12
8,701.92,409.7,26.38,107.8,0,0,0,20:05:27,1.54319E+12
9,852.41,395.99,36.16,154.65,0,0,0,20:05:27,1.54319E+12
10,909.92,398.65,39.18,215.84,0,0,0,20:05:27,1.54319E+12
11,725.03,413.35,26.35,131.52,0,0,0,20:05:27,1.54319E+12
12,774.97,403.52,30.61,121.07,0,0,0,20:05:27,1.54319E+12
13,938.51,401.16,37.14,210.92,0,0,0,20:05:27,1.54319E+12
14,791.6,413.49,30.81,168.4,0,0,0,20:05:27,1.54319E+12
15,723.04,404.89,29.33,100.64,0,0,0,20:05:27,1.54319E+12
16,915.48,395.23,38.42,196.03,0,0,0,20:05:27,1.54319E+12
17,865.33,410.12,33.52,203.94,0,0,0,20:05:27,1.54319E+12
18,705.43,415.6,27.81,111.51,0,0,0,20:05:27,1.54319E+12
19,856.99,397.28,35,161.82,0,0,0,20:05:27,1.54319E+12
20,920.06,403.52,37.36,222.46,0,0,0,20:05:27,1.54319E+12
21,729.98,416.05,27.44,135.9,0,0,0,20:05:27,1.54319E+12
22,780.46,402.04,31.63,124.18,0,0,0,20:05:27,1.54319E+12
23,944.44,399.8,38.25,215.62,0,0,0,20:05:27,1.54319E+12
24,788.73,413.4,30.74,168.13,0,0,0,20:05:27,1.54319E+12
25,721.85,407.77,26.29,103.75,0,0,0,20:05:27,1.54319E+12
26,918.14,396.16,37.44,192.19,0,0,0,20:05:27,1.54319E+12
27,867.59,410.58,29.64,201.63,0,0,0,20:05:27,1.54319E+12
28,707.38,414.28,27.06,105.7,0,0,0,20:05:27,1.54319E+12
29,859.1,396.02,36.19,158.6,0,0,0,20:05:27,1.54319E+12
30,920.65,407.02,37.72,220.48,0,0,0,20:05:27,1.54319E+12
31,734.17,418.4,25.57,135.02,0,0,0,20:05:27,1.54319E+12
32,784.26,404.77,29.83,123.52,0,0,0,20:05:27,1.54319E+12
33,938.81,398.75,39.54,213.01,0,0,0,20:05:27,1.54319E+12
34,792.04,412.6,29.92,164.03,0,0,0,20:05:27,1.54319E+12
35,718.76,402.66,28.17,97.51,0,0,0,20:05:27,1.54319E+12
36,915.02,389.9,37.44,182.63,0,0,0,20:05:27,1.54319E+12
37,857.83,404.32,34.48,189.07,0,0,0,20:05:27,1.54319E+12
38,691.6,407.68,23.25,94.22,0,0,0,20:05:27,1.54319E+12
39,846.28,388.75,33.54,144.5,0,0,0,20:05:27,1.54319E+12
40,908.8,397.5,35.16,200.2,0,0,0,20:05:27,1.54319E+12
41,721.49,407.32,24.93,119.56,0,0,0,20:05:27,1.54319E+12
42,773.8,392.57,30.41,114.29,0,0,0,20:05:27,1.54319E+12
43,929.89,393.47,35.38,204.89,0,0,0,20:05:27,1.54319E+12
44,783.42,413.88,28.69,164.62,0,0,0,20:05:27,1.54319E+12
45,714.19,406.44,27.14,99.18,0,0,0,20:05:27,1.54319E+12
46,914.45,396.22,36.32,192.27,0,0,0,20:05:27,1.54319E+12
47,860.4,406.94,30.89,198.95,0,0,0,20:05:27,1.54319E+12
48,699.68,409.28,25.98,105.18,0,0,0,20:05:27,1.54319E+12
49,854.23,391.59,34.65,152.32,0,0,0,20:05:27,1.54319E+12
50,915.71,398.47,35.05,217.79,0,0,0,20:05:27,1.54319E+12
51,729.42,409.86,24.81,131.56,0,0,0,20:05:27,1.54319E+12
52,780.32,398.2,30.41,118.75,0,0,0,20:05:27,1.54319E+12
53,939.35,396.25,37.61,216.16,0,0,0,20:05:27,1.54319E+12
54,790.88,410.41,24.51,167.16,0,0,0,20:05:27,1.54319E+12
55,720.42,408.41,25.29,102.53,0,0,0,20:05:27,1.54319E+12
56,918.48,398.46,37.51,192.85,0,0,0,20:05:27,1.54319E+12
57,865.74,409.53,33.35,200.91,0,0,0,20:05:27,1.54319E+12
58,707.08,413.54,27.28,108.56,0,0,0,20:05:27,1.54319E+12
59,865.87,399.55,34.19,162.39,0,0,0,20:05:27,1.54319E+12
60,925.86,405.08,35.16,215.74,0,0,0,20:05:27,1.54319E+12
61,738.1,419.6,25.58,132.9,0,0,0,20:05:27,1.54319E+12
62,789.03,404.7,28.73,124.22,0,0,0,20:05:27,1.54319E+12
63,944.08,404.39,40.03,214.55,0,0,0,20:05:27,1.54319E+12
64,802.96,419.79,29.17,174.82,0,0,0,20:05:27,1.54319E+12
65,731.86,419.21,30.83,108.5,0,0,0,20:05:27,1.54319E+12
66,924.58,402.85,39.05,197.98,0,0,0,20:05:27,1.54319E+12
67,868.4,414.95,32.6,201.66,0,0,0,20:05:27,1.54319E+12
68,713.76,421.78,23.52,111.72,0,0,0,20:05:27,1.54319E+12
69,864.19,404.18,33.21,164.66,0,0,0,20:05:27,1.54319E+12
70,924.67,410.66,34.01,221.78,0,0,0,20:05:27,1.54319E+12
71,737.15,420.72,26.57,135.63,0,0,0,20:05:27,1.54319E+12
72,790.91,402.92,32.03,122.35,0,0,0,20:05:27,1.54319E+12
73,942.43,398.26,36.71,212.94,0,0,0,20:05:27,1.54319E+12
74,795.48,412.63,29.01,168.19,0,0,0,20:05:27,1.54319E+12
75,729.2,409.89,25.98,108,0,0,0,20:05:27,1.54319E+12
76,927.7,399.94,37.83,202.04,0,0,0,20:05:27,1.54319E+12
77,876.69,416.74,34.32,212.32,0,0,0,20:05:27,1.54319E+12
78,715.31,417.31,28.58,118.41,0,0,0,20:05:27,1.54319E+12
79,870.76,397.81,36.26,168.21,0,0,0,20:05:27,1.54319E+12
80,931.56,407.78,35.94,226.87,0,0,0,20:05:27,1.54319E+12
81,742.01,419.24,27.37,146.3,0,0,0,20:05:27,1.54319E+12
82,797.3,405,30.85,131.75,0,0,0,20:05:27,1.54319E+12
83,947.63,400.23,35.39,221.15,0,0,0,20:05:27,1.54319E+12
84,799.56,415.93,29.58,171.95,0,0,0,20:05:27,1.54319E+12
85,728.58,407.75,27.78,103.14,0,0,0,20:05:27,1.54319E+12
86,927.37,397.17,38.05,200.45,0,0,0,20:05:27,1.54319E+12
87,870.97,411.88,33.15,202.4,0,0,0,20:05:27,1.54319E+12
88,715.19,412.23,25.42,108.35,0,0,0,20:05:27,1.54319E+12
89,864.8,391.08,37.51,158.22,0,0,0,20:05:27,1.54319E+12
90,926.37,398.19,36.43,215.57,0,0,0,20:05:27,1.54319E+12
91,741.67,413.32,26.27,133.96,0,0,0,20:05:27,1.54319E+12
92,795.85,399.34,32.83,126.49,0,0,0,20:05:27,1.54319E+12
93,953.15,393.53,37.72,215.62,0,0,0,20:05:27,1.54319E+12
94,806.47,412.38,30.49,165.26,0,0,0,20:05:27,1.54319E+12
95,735.05,409.07,26.33,110.3,0,0,0,20:05:27,1.54319E+12
96,932.3,396.88,36.08,200.2,0,0,0,20:05:27,1.54319E+12
97,872.61,412.26,30.05,203.95,0,0,0,20:05:27,1.54319E+12
98,708.42,413.23,26.3,108.17,0,0,0,20:05:27,1.54319E+12
99,866.44,395.65,34.11,160.88,0,0,0,20:05:27,1.54319E+12
100,926.35,403.04,35.94,222.29,0,0,0,20:05:27,1.54319E+12
101,732.95,416.69,24.42,134.02,0,0,0,20:05:27,1.54319E+12
102,793.25,400.26,28.97,129.05,0,0,0,20:05:27,1.54319E+12
103,949.96,394.15,35.98,226.18,0,0,0,20:05:27,1.54319E+12
104,794.68,408.41,29.14,173.44,0,0,0,20:05:27,1.54319E+12
105,726.4,400.75,26.79,109.91,0,0,0,20:05:27,1.54319E+12
106,923.81,389.38,36.81,197.69,0,0,0,20:05:27,1.54319E+12
107,869.27,404.38,31.51,205.07,0,0,0,20:05:27,1.54319E+12
108,713.92,417.91,27.83,119.38,0,0,0,20:05:27,1.54319E+12
109,870.54,399.37,38.13,171.58,0,0,0,20:05:27,1.54319E+12
110,927.21,413.26,36.28,235.68,0,0,0,20:05:27,1.54319E+12
111,737.87,421.58,27.69,148.55,0,0,0,20:05:27,1.54319E+12
112,795.62,412.24,32.3,142.31,0,0,0,20:05:27,1.54319E+12
113,953.29,409.89,37.63,233.05,0,0,0,20:05:27,1.54319E+12
114,806.65,427.02,28.63,192.37,0,0,0,20:05:27,1.54319E+12
115,739.35,419.87,31.23,133.01,0,0,0,20:05:27,1.54319E+12
116,933.14,411.94,39.99,222.3,0,0,0,20:05:27,1.54319E+12
117,882.28,426.9,34.75,228.24,0,0,0,20:05:27,1.54319E+12
118,726.2,429.99,28.53,137.07,0,0,0,20:05:27,1.54319E+12
119,879.86,412.92,33.98,189.73,0,0,0,20:05:27,1.54319E+12
120,940.26,418.45,38.44,247.76,0,0,0,20:05:27,1.54319E+12
121,748.23,429.42,31.61,161.08,0,0,0,20:05:27,1.54319E+12
122,803.53,415.94,35.06,151.63,0,0,0,20:05:27,1.54319E+12
123,958.46,416.49,39.67,242.27,0,0,0,20:05:27,1.54319E+12
124,805.88,428.8,33.26,193.76,0,0,0,20:05:27,1.54319E+12
125,741.39,420.21,30.15,129.7,0,0,0,20:05:27,1.54319E+12
126,936.62,411.2,43.15,224.24,0,0,0,20:05:27,1.54319E+12
127,874.65,422.07,35.91,227.83,0,0,0,20:05:27,1.54319E+12
128,715.33,429.56,29.54,135.36,0,0,0,20:05:27,1.54319E+12
129,866.46,410.21,39.96,179.44,0,0,0,20:05:27,1.54319E+12
130,925.03,414.55,38.43,245,0,0,0,20:05:27,1.54319E+12
131,732.49,424.72,31.1,157.62,0,0,0,20:05:27,1.54319E+12
132,791.65,409.99,35.39,146.99,0,0,0,20:05:27,1.54319E+12
133,946.51,412.25,42.53,239.85,0,0,0,20:05:27,1.54319E+12
134,799.56,427.29,31.62,189.15,0,0,0,20:05:27,1.54319E+12
135,726.11,418.2,30.11,126.09,0,0,0,20:05:27,1.54319E+12
136,923.84,406.66,38.58,213.74,0,0,0,20:05:27,1.54319E+12
137,862.04,417.13,36.41,213.13,0,0,0,20:05:27,1.54319E+12
138,703.61,416.41,25.73,118.53,0,0,0,20:05:27,1.54319E+12
139,863.4,401.94,39.76,174.17,0,0,0,20:05:27,1.54319E+12
140,917.45,409.69,38.96,232.54,0,0,0,20:05:27,1.54319E+12
141,729.71,422.43,29.95,147.58,0,0,0,20:05:27,1.54319E+12
142,790.67,411.27,35.55,134.68,0,0,0,20:05:27,1.54319E+12
143,945.77,407.95,39.5,229.22,0,0,0,20:05:27,1.54319E+12
144,793.06,422.62,31.99,185.32,0,0,0,20:05:27,1.54319E+12
145,731.09,420.37,30.47,124.38,0,0,0,20:05:27,1.54319E+12
146,927.76,407.35,41.19,213.46,0,0,0,20:05:27,1.54319E+12
147,872.59,425.07,36.24,220.51,0,0,0,20:05:27,1.54319E+12
148,712.92,430.16,28.13,127.53,0,0,0,20:05:27,1.54319E+12
149,865.54,411.9,38.46,180.31,0,0,0,20:05:27,1.54319E+12
150,926.07,417.05,38.62,235.66,0,0,0,20:05:27,1.54319E+12
151,738.17,432.36,29.92,148.77,0,0,0,20:05:27,1.54319E+12
152,798.89,419.97,33.93,141.88,0,0,0,20:05:27,1.54319E+12
153,953.43,419.61,37.95,232.44,0,0,0,20:05:27,1.54319E+12
154,801.66,432.77,31.86,185.23,0,0,0,20:05:27,1.54319E+12
155,737.9,424.78,31.49,121.26,0,0,0,20:05:27,1.54319E+12
156,930.64,413.71,39.1,211.57,0,0,0,20:05:27,1.54319E+12
157,873.66,423.9,34.93,216.15,0,0,0,20:05:27,1.54319E+12
158,713.15,430.41,26.86,120.12,0,0,0,20:05:27,1.54319E+12
159,869.77,411.2,35.52,172.06,0,0,0,20:05:27,1.54319E+12
160,927.46,416.97,37.86,228.51,0,0,0,20:05:27,1.54319E+12
161,737.01,430.89,26.77,141.98,0,0,0,20:05:27,1.54319E+12
162,793.94,413.91,30.8,134.76,0,0,0,20:05:27,1.54319E+12
163,950.71,406.13,41.74,225.36,0,0,0,20:05:27,1.54319E+12
164,796.67,421.24,30.38,174.87,0,0,0,20:05:27,1.54319E+12
165,730.87,416.75,28.85,110.38,0,0,0,20:05:28,1.54319E+12
166,929.28,400.6,39.11,202.15,0,0,0,20:05:28,1.54319E+12
167,869.73,414.71,32.99,206.46,0,0,0,20:05:28,1.54319E+12
168,711.05,421.36,25.37,113.79,0,0,0,20:05:28,1.54319E+12
169,869.29,401.14,36.01,166.13,0,0,0,20:05:28,1.54319E+12
170,924.64,412.43,35.38,228.56,0,0,0,20:05:28,1.54319E+12
171,735.73,420.04,30.88,144.09,0,0,0,20:05:28,1.54319E+12
172,792.46,408.36,35.48,134.14,0,0,0,20:05:28,1.54319E+12
173,952.99,413.68,41.64,233.04,0,0,0,20:05:28,1.54319E+12
174,799.64,425.65,32.16,188.63,0,0,0,20:05:28,1.54319E+12
175,732.49,418.81,30.82,133.86,0,0,0,20:05:28,1.54319E+12
176,926.84,407.43,39.81,221.75,0,0,0,20:05:28,1.54319E+12
177,873.05,426.49,35.28,229.93,0,0,0,20:05:28,1.54319E+12
178,713.66,429.96,29.5,136.78,0,0,0,20:05:28,1.54319E+12
179,873.31,408.04,40.24,189.34,0,0,0,20:05:28,1.54319E+12
180,928.93,416.14,37.45,242.52,0,0,0,20:05:28,1.54319E+12
181,739.2,431.43,29.99,161.64,0,0,0,20:05:28,1.54319E+12
182,796.67,418.95,32.94,150.62,0,0,0,20:05:28,1.54319E+12
183,948.88,417.16,38.28,241.32,0,0,0,20:05:28,1.54319E+12
184,799.93,434.67,33.9,194.5,0,0,0,20:05:28,1.54319E+12
185,735.17,424.36,30.52,125.7,0,0,0,20:05:28,1.54319E+12
186,929.53,409.75,39.61,213.28,0,0,0,20:05:28,1.54319E+12
187,868.79,419.09,34.77,218.58,0,0,0,20:05:28,1.54319E+12
188,711.81,423.91,28.86,127.48,0,0,0,20:05:28,1.54319E+12
189,868.65,404.97,39.77,169.87,0,0,0,20:05:28,1.54319E+12
190,922.45,414.12,38.28,226.08,0,0,0,20:05:28,1.54319E+12
191,727.74,422.65,29.17,140.27,0,0,0,20:05:28,1.54319E+12
192,786.16,405.72,33.63,134.32,0,0,0,20:05:28,1.54319E+12
193,939.52,406.24,39.34,224.27,0,0,0,20:05:28,1.54319E+12
194,791.28,422.66,29.77,174.17,0,0,0,20:05:28,1.54319E+12
195,727.88,416.42,30.15,115.79,0,0,0,20:05:28,1.54319E+12
196,920.72,402.51,39.43,203.66,0,0,0,20:05:28,1.54319E+12
197,857.96,418.29,33.29,205.02,0,0,0,20:05:28,1.54319E+12
198,700.21,420.46,27.88,115.46,0,0,0,20:05:28,1.54319E+12
199,858.29,402.06,38.97,168.64,0,0,0,20:05:28,1.54319E+12
200,914.44,407.08,36.52,223.2,0,0,0,20:05:28,1.54319E+12
0,721.55,423.32,25.56,132.1,0,0,0,20:05:28,1.54319E+12
1,784.69,407.63,33.09,122.98,0,0,0,20:05:28,1.54319E+12
2,941.5,406.05,40.03,220.38,0,0,0,20:05:28,1.54319E+12
3,788.86,421.83,32.53,171.15,0,0,0,20:05:28,1.54319E+12
4,732.43,417.96,32.47,107.35,0,0,0,20:05:28,1.54319E+12
5,926.9,402.36,37.99,203.2,0,0,0,20:05:28,1.54319E+12
6,871.65,414.7,34.15,200.6,0,0,0,20:05:28,1.54319E+12
7,707.86,422.19,26.5,110.92,0,0,0,20:05:28,1.54319E+12
8,869.67,402.7,37.91,167.58,0,0,0,20:05:28,1.54319E+12
9,926.73,412.31,36.21,222.94,0,0,0,20:05:28,1.54319E+12
10,738.12,427.79,28.49,140.96,0,0,0,20:05:28,1.54319E+12
11,798.36,411.88,32.17,134.17,0,0,0,20:05:28,1.54319E+12
12,946.7,408.71,37.82,219.92,0,0,0,20:05:28,1.54319E+12
13,791.34,422.83,30.01,168.07,0,0,0,20:05:28,1.54319E+12
14,726.44,414.82,28.73,101.88,0,0,0,20:05:28,1.54319E+12
15,924.12,405.68,38.09,197.24,0,0,0,20:05:28,1.54319E+12
16,863,421.2,34.72,203.41,0,0,0,20:05:28,1.54319E+12
17,701.7,417.2,28.5,105.06,0,0,0,20:05:28,1.54319E+12
18,862.67,397.95,35.46,159.11,0,0,0,20:05:28,1.54319E+12
19,918.68,405.63,41.01,216.31,0,0,0,20:05:28,1.54319E+12
20,727.36,417.78,28.64,130.48,0,0,0,20:05:28,1.54319E+12
