"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-05-24","1.57",,,"70","58","  270","  280","10.1","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-05-25","1.12",,,"71","57","  270","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-05-26","1.34",,,"69","59","  280","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-05-27","2.01",,,"72","58","  280","  280","10.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-05-28","1.79",,,"75","57","  270","  280","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-05-29","1.34",,,"77","58","  270","  280","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-05-30","0.89",,,"77","59","  270","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-05-31","1.34",,,"73","59","  270","  270","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-01","1.34",,,"75","59","  280","  270","10.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-02","2.01",,,"76","60","  270","  280","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-03","2.68",,,"74","61","  270","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-04","0.89",,,"70","61","  290","  260","6.9","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-05","2.68",,,"73","60","  270","  260","10.1","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-06","1.79",,,"72","58","  270","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-07","1.57",,,"77","60","  280","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-08","1.79",,,"85","60","  270","  280","8.9","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-09","3.13",,,"86","62","  280","  310","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-10","2.01",,,"73","62","  270","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-11","1.57",,,"75","62","  270","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-12","1.12",,,"72","63","  300","  260","6.9","11.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-13","1.34",,,"72","63","  270","  270","6.9","11.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-14","1.79",,,"77","63","  270","  280","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-15","1.79",,,"78","62","  270","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-16","1.57",,,"79","61","  270","  270","8.1","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-17","1.57",,,"78","62","  270","  270","8.1","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-18","1.12",,,"81","62","  280","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-19","1.12",,,"82","58","  280","  270","8.9","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-20","1.34",,,"85","63","  280","  270","10.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-21","2.01",,,"82","64","  280","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-22","1.34",,,"83","62","  280","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-23","1.57",,,"84","63","  280","  280","10.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-24","1.12",,,"83","63","  280","  270","12.1","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-25","2.01",,,"81","62","  270","  280","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-26","1.57",,,"78","60","  270","  270","10.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-27","0.89",,,"77","62","  270","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-28","1.12",,,"86","67","  280","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-29","1.34",,,"91","68","  260","  270","8.1","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-06-30","0.89",,,"89","67","  140","  170","12.1","19.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-01","1.57",,,"84","67","  270","  270","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-02","2.01",,,"83","65","  280","  270","12.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-03","1.34",,,"80","63","  280","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-04","1.12",,,"79","63","  270","  270","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-05","1.57",,,"75","64","  270","  260","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-06","1.34",,,"75","64","  270","  280","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-07","1.12",,,"77","65","  280","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-08","1.79",,,"75","66","  280","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-09","1.34",,,"76","64","  280","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-10","2.24",,,"76","62","  270","  280","12.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-11","1.34",,,"79","62","  270","  280","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-12","1.57",,,"81","62","  270","  280","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-13","1.79",,,"84","64","  260","  280","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-14","2.01",,,"84","64","  270","  260","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-15","2.24",,,"81","65","  280","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-16","2.01",,,"81","65","  270","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-17","1.12",,,"81","63","  280","  280","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-18","2.01",,,"87","65","  180","  190","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-19","2.46",,,"92","72","  280","  270","13.0","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-20","2.01",,,"85","70","   60","   40","12.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-21","1.79",,,"80","70","  280","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-22","1.79",,,"81","68","  280","  280","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-23","1.12",,,"82","68","  270","  280","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-24","1.79",,,"85","67","  270","  280","10.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-25","1.57",,,"87","67","  270","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-26","1.34",,,"85","67","  270","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-27","2.24",,,"82","67","  270","  270","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-28","1.34",,,"85","66","  270","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-29","2.01",,,"82","65","  280","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-30","1.57",,,"83","68","  270","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-07-31","2.01",,,"84","67","  280","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-01","2.01",,,"83","67","  270","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-02","0.89",,,"84","66","  280","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-03","0.89",,,"84","67","  280","  280","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-04","2.24",,,"88","67","  270","  260","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-05","1.34",,,"88","67","  270","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-06","1.12",,,"86","67","  280","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-07","1.34",,,"81","66","  130","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-08","1.57",,,"81","65","  270","  280","10.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-09","1.57",,,"78","63","  270","  280","10.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-10","2.01",,,"78","63","  270","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-11","1.12",,,"81","63","  280","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-12","1.34",,,"85","63","  270","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-13","1.12",,,"91","68","  270","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-14","1.57",,,"91","68","  270","  280","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-15","1.12",,,"96","71","  280","  260","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-16","1.34",,,"95","68","  270","  280","10.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-17","2.24",,,"88","69","  130","  180","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-18","1.79",,,"86","68","  270","  280","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-19","2.24",,,"82","67","  260","  270","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-20","2.24",,,"81","67","  270","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-21","0.89",,,"80","67","  270","  280","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-22","2.01",,,"83","68","  270","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-23","1.57",,,"83","66","  280","  270","10.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-24","1.12",,,"87","67","  280",,"8.9",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-25","1.34",,,"87","71","  280","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-26","1.79",,,"92","73","  280","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-27","0.89",,,"93","71","  270","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-28","1.12",,,"97","73","  270","  260","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-29","1.57",,,"94","73","  260","  280","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-30","1.57",,,"90","71","  280","  270","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-08-31","2.01",,,"85","69","  270","  280","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-01","2.01",,,"83","69","  280","  270","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-02","1.57",,,"81","67","  270","  270","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-03","2.24",,,"80","66","  270","  280","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-04","2.46",,,"79","66","  280","  280","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-05","1.79",,,"85","65","  280","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-06","1.34",,,"90","64","  260","  270","8.9","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-07","1.34",,,"94","68","  270","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-08","1.12",,,"97","73","  280","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-09","1.34",,,"101","76","  280","  280","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-10","1.79",,,"96","78","  280","  280","8.9","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-11","1.34",,,"95","76","  280","  280","8.9","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-12","1.57",,,"90","76","  270","  280","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-13","2.01",,,"91","72","  280","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-14","1.79",,,"84","71","  270","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-15","3.80",,,"80","67","  280","  280","10.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-16","1.12",,,"78","66","  280","  280","8.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-17","1.12",,,"82","65","  270","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-18","1.57",,,"87","65","  280","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-19","0.89",,,"92","67","  270","  270","8.1","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-20","2.01",,,"98","70","  270","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-21","2.24",,,"86","72","  130","  130","12.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-22","2.01",,,"84","70","  270","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-23","1.12",,,"86","68","  280","  280","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-24","0.89",,,"92","68","  270","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-25","0.89",,,"93","69","  270","  280","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-26","0.89",,,"92","70","  280","  280","8.1","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-27","0.89",,,"90","67","  260","  270","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-28","1.34",,,"88","68","  270","  290","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-29","0.67",,,"87","64","  280","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-09-30","0.89",,,"89","66","  280","  280","6.9","11.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-01","2.01",,,"87","69","  280","  270","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-02","2.91",,,"84","68","  270","  280","10.1","19.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-03","2.24",,,"84","65","  100","  270","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-04","1.34",,,"73","62","  280","  280","6.9","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-05","1.12",,,"76","62","   10","  270","8.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-06","1.57",,,"78","62","  280","  270","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-07","1.34",,,"84","64","  280","  280","10.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-08","0.45",,,"89","65","  270","  280","6.9","11.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-09","1.12",,,"100","68","  270","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-10","2.01",,,"100","72","  280","  280","8.9","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-11","2.01",,,"100","74","  270","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-12","0.89",,,"93","73","  160","  260","6.9","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-13","2.46",,,"92","74","  280","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-14","0.89",,,"86","72","  270","  280","6.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-15","2.01",,,"83","70","  280","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-16","1.34",,,"75","70","  260","  270","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-17","1.12",,,"82","69","  270","  280","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-18","1.34",,,"79","68","  270","  270","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-19","1.12",,,"79","65","  280","  280","8.9","19.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-20","1.79",,,"80","62","  270","  270","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-21","2.01",,,"84","63","  270","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-22","1.34",,,"80","65","  150","  270","6.9","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-23","1.12",,,"80","62","  280","  280","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-24","0.89",,,"90","63","  270","  280","6.9","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-25","0.89",,,"86","66","  270","  270","6.0","11.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-26","1.12",,,"88","61","  270","  280","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-27","0.67",,,"82","61","  280","  260","8.1","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-28","1.34",,,"80","66","  350","  340","12.1","19.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-29","5.82",,,"83","68","  320","  330","13.0","21.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-30","1.34",,,"86","65","  320","  330","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-10-31","0.89",,,"89","60","  270","  270","6.9","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-01","0.67",,,"86","59","  270","  280","6.9","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-02","3.13",,,"75","59","  280","  290","15.0","23.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-03","1.79",,,"70","53","  270","  260","12.1","21.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-04","2.01",,,"69","50","  270","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-05","2.01",,,"71","50","  270","  270","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-06","0.45",,,"77","51","  270","  250","6.9","11.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-07","2.24",,,"80","50","  280","  270","10.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-08","1.79",,,"78","52","  270","  270","8.1","11.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-09","2.68",,,"68","55","  270","  280","12.1","19.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-10","2.68",,,"68","50","  270","  280","10.1","19.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-11","1.12",,,"72","48","  280","  270","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-12","1.12",,,"77","51","  270","  280","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-13","0.89",,,"82","50","  280","  270","6.9","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-14","1.12",,,"78","51","  270","  280","8.9","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-15","4.03",,,"69","51","  280","  270","12.1","23.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-16","6.49",,,"63","50","  330","  320","17.0","28.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2015-11-17","0.22",,,"72","45","  270","  270","8.9","13.0"
